Newcastle City Council Invoices over £250 paid in April 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,22/04/2014,ELLA MCCAMBRIDGE,6217863,Revenue,1MG20,Ind Res Care Elderly,"75,766.08 "
Children's Services,Int Childhood Services     ,Supplies & Services,03/04/2014,ELMFIELD NURSERY,6202969,Revenue,1EEL4,Childcare Sufficiency Team,371.00 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,ELSWICK HALL NDC,6206813,Revenue,1MH10,Ind Nursing Care PD,"-1,414.52 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,ELSWICK HALL NDC,6206813,Revenue,1MH20,Ind Res Care PD,-311.40 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,ELSWICK HALL NDC,6206813,Revenue,1MK10,Ind Nursing Care LD,-210.96 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,ELSWICK HALL NDC,6206813,Revenue,1MK20,Ind Res Care LD,56.70 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,ELSWICK HALL NDC,6206813,Revenue,1MM10,Ind Nursing Care MH,-584.28 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,ELSWICK HALL NDC,6206814,Revenue,1MK20,Ind Res Care LD,-1.05 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,ELSWICK HALL NDC,6206813,Revenue,1MK10,Ind Nursing Care LD,-315.20 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,ELSWICK HALL NDC,6206814,Revenue,1MH10,Ind Nursing Care PD,-1.55 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ELSWICK HALL NDC,6206813,Revenue,1MG10,Ind Nursing Care Elderly,439.16 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ELSWICK HALL NDC,6206813,Revenue,1MH10,Ind Nursing Care PD,"12,712.16 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ELSWICK HALL NDC,6206813,Revenue,1MH20,Ind Res Care PD,"3,045.64 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ELSWICK HALL NDC,6206813,Revenue,1MK10,Ind Nursing Care LD,"3,045.64 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ELSWICK HALL NDC,6206813,Revenue,1MK20,Ind Res Care LD,-108.77 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ELSWICK HALL NDC,6206813,Revenue,1MM10,Ind Nursing Care MH,"3,484.80 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ELSWICK HALL NDC,6206813,Revenue,1MM20,Ind Res Care MH,"3,045.64 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ELSWICK HALL NDC,6206814,Revenue,1MH20,Ind Res Care PD,"10,550.97 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ELSWICK HALL NDC,6206813,Revenue,1MH10,Ind Nursing Care PD,"8,413.96 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ELSWICK HALL NDC,6206813,Revenue,1MK10,Ind Nursing Care LD,"4,089.20 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,ELSWICK HALL NURSING HOME,6206866,Revenue,1MG10,Ind Nursing Care Elderly,"-2,342.58 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,ELSWICK HALL NURSING HOME,6206866,Revenue,1MG20,Ind Res Care Elderly,"-3,256.20 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ELSWICK HALL NURSING HOME,6206866,Revenue,1MG10,Ind Nursing Care Elderly,"14,395.84 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ELSWICK HALL NURSING HOME,6206866,Revenue,1MG20,Ind Res Care Elderly,"7,838.03 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ELSWICK HALL NURSING HOME,6206866,Revenue,1MH10,Ind Nursing Care PD,"2,183.16 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ELSWICK HALL NURSING HOME,6206866,Revenue,1MK10,Ind Nursing Care LD,"2,151.16 "
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,08/04/2014,ENCORE ENVELOPES,6200412,Revenue,1CP17,Digital Printing,649.75 
Chief Executive's,CD - Markets                     ,Premises,02/04/2014,ENER-G SWITCH2 LTD,6191729,Revenue,1DY02,The Cedars Block,543.67 
HRA,HRA Technical              ,Supplies & Services,02/04/2014,ENER-G SWITCH2 LTD,6190829,Revenue,1HG00,District Heating - General,"1,111.86 "
HRA,HRA Property Maint         ,Premises,14/04/2014,ENER-G SWITCH2 LTD,6189063,Revenue,1HBS5,R&M Contract S5,317.76 
HRA,HRA Property Maint         ,Premises,25/04/2014,ENER-G SWITCH2 LTD,6208164,Revenue,1HBS5,R&M Contract S5,428.66 
Adult and Culture,Social Services-Care Support           ,Third Party Payments,17/04/2014,ENGLISH CHURCHES HOUSING GROUP,6216834,Revenue,1MX51,SP Block Subsidy,508.36 
Adult and Culture,Social Services-Care Support           ,Third Party Payments,17/04/2014,ENTERPRISE 5 HOUSING ASSOCIATION,6216835,Revenue,1MX51,SP Block Subsidy,"11,575.36 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,17/04/2014,ENTERPRISE 5 HOUSING ASSOCIATION,6216835,Revenue,1MX50,SP Block Gross,"22,067.36 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,01/04/2014,ENTROTEC LTD,6179149,Revenue,1KVEE,Electrical Stand Alone Works,"1,000.00 "
Environment & Regeneration,Regen Enviro Team       ,Supplies & Services,25/04/2014,ENVIROCENTRE LTD,6217941,Revenue,1D562,River Tyne Sedementation,"2,000.00 "
Chief Executive's,CD - Treasury Mgmt Payments NOR        ,Third Party Payments,25/04/2014,ENVIRONMENT AGENCY NATIONAL FLOOD,6202062,Revenue,1V003,Flood Defence Levy,"49,373.00 "
Environment & Regeneration,Cityworks Cems & Crems     ,Supplies & Services,09/04/2014,ENVIRONMENTAL SCIENTIFICS GROUP,6208124,Revenue,1KE27,Bereavement Services Overhead,"2,665.00 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,17/04/2014,ENVIROVENT LTD,6214084,Revenue,3KIMD,Other Stores Stock Account,"1,653.60 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,17/04/2014,ENVIROVENT LTD,6216678,Revenue,3KIMD,Other Stores Stock Account,932.80 
Adult and Culture,Social Services-Carefirst              ,Long Term Assets,08/04/2014,EOTHEN HOMES LTD,6206872,Revenue,4WX13,Ind Sector Client Loan Fund,"1,413.52 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,EOTHEN HOMES LTD,6206872,Revenue,1MG20,Ind Res Care Elderly,"-2,583.28 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,EOTHEN HOMES LTD,6206872,Revenue,1MG20,Ind Res Care Elderly,"7,571.20 "
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,29/04/2014,EQUAL PARTNERSHIPS LTD,6224348,Revenue,1MK50,Ind Supported Living LD,"1,285.44 "
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,11/04/2014,EQUAL PARTNERSHIPS LTD,6210539,Revenue,1MK50,Ind Supported Living LD,"1,285.44 "
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,14/04/2014,EQUAL PARTNERSHIPS LTD,6209564,Revenue,1MK50,Ind Supported Living LD,"1,285.44 "
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,14/04/2014,EQUAL PARTNERSHIPS LTD,6209567,Revenue,1MK50,Ind Supported Living LD,"1,285.44 "
Chief Executive's,CD - Corporate Services NOR            ,Supplies & Services,24/04/2014,EQUITA,6220641,Revenue,1CR61,Bailiff Fees - NNDR,227.75 
Chief Executive's,CD - Corporate Services NOR            ,Supplies & Services,24/04/2014,EQUITA,6220716,Revenue,1CR61,Bailiff Fees - NNDR,24.50 
Chief Executive's,CD - Corporate Services NOR            ,Supplies & Services,24/04/2014,EQUITA,6220733,Revenue,1CR61,Bailiff Fees - NNDR,203.50 
Environment & Regeneration,Cityworks Parks & C/side   ,Capital Expenditure,16/04/2014,ESH PROPERTY SERVICES,6215339,Capital,2KL01,Leisure Services,"172,006.01 "
Children's Services,Comm Hub                   ,Capital Expenditure,25/04/2014,ESITO LIMITED,6208214,Capital,2EBP2,BSF ICT Phase Two,"1,000.00 "
Children's Services,Comm Hub                   ,Capital Expenditure,25/04/2014,ESITO LIMITED,6208215,Capital,2EBP2,BSF ICT Phase Two,"1,600.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ESKDALE HOUSE CARE HOME,6206833,Revenue,1MG20,Ind Res Care Elderly,"2,200.00 "
Environment & Regeneration,E&R Fairer Housing            ,Capital Expenditure,30/04/2014,ESMEE CAROLINE THOMPSON,6227000,Capital,2N401,Capital General,"2,000.00 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,ESPA LTD - EUROPEAN SERVICES FOR,6206879,Revenue,1MK20,Ind Res Care LD,-321.55 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,ESPA LTD - EUROPEAN SERVICES FOR,6206880,Revenue,1MK20,Ind Res Care LD,-673.05 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,ESPA LTD - EUROPEAN SERVICES FOR,6206881,Revenue,1MK20,Ind Res Care LD,-315.20 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,ESPA LTD - EUROPEAN SERVICES FOR,6206882,Revenue,1MK20,Ind Res Care LD,-315.20 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,15/04/2014,ESPA LTD - EUROPEAN SERVICES FOR,6214161,Revenue,1MK55,Dom Care Family/Carer LD,688.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ESPA LTD - EUROPEAN SERVICES FOR,6206879,Revenue,1MK20,Ind Res Care LD,"8,123.32 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ESPA LTD - EUROPEAN SERVICES FOR,6206880,Revenue,1MK20,Ind Res Care LD,"10,261.24 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ESPA LTD - EUROPEAN SERVICES FOR,6206881,Revenue,1MK20,Ind Res Care LD,"8,657.88 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ESPA LTD - EUROPEAN SERVICES FOR,6206882,Revenue,1MK20,Ind Res Care LD,"7,514.36 "
Chief Executive's,CD - Legal Services              ,Supplies & Services,25/04/2014,ESTELLE LOUW PSYCHOLOGICAL SERVICES,6222395,Revenue,1MD68,Legal Fees Care,518.25 
Children's Services,Carefirst - Independant Foster payments,Third Party Payments,07/04/2014,EVOLUTION CHILDRENS SERVICES LTD,6205780,Revenue,1MC02,Ind Sector Placements,"34,328.57 "
Environment & Regeneration,Outer West Pool            ,Supplies & Services,02/04/2014,EVOQUA WATER TECHNOLOGIES LTD,6195332,Revenue,1KL1C,Outer West Pool,324.00 
Adult and Culture,Adult Serv Apprenticeship Plus   ,Supplies & Services,16/04/2014,EXCELSIOR ACADEMY,6215271,Revenue,1EA65,Skills For Jobs Project,294.87 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,EXECUTIVE CARE GROUP,6206802,Revenue,1MM20,Ind Res Care MH,"2,164.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,EXECUTIVE CARE GROUP,6206854,Revenue,1MG10,Ind Nursing Care Elderly,"2,250.48 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,15/04/2014,EYRE & ELLISTON LTD T/A EGS,6212517,Revenue,1KVEE,Electrical Stand Alone Works,"1,961.82 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,15/04/2014,EYRE & ELLISTON LTD T/A EGS,6212520,Revenue,1KVEE,Electrical Stand Alone Works,"1,539.84 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,15/04/2014,EYRE & ELLISTON LTD T/A EGS,6212522,Revenue,3KIMD,Other Stores Stock Account,257.19 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,15/04/2014,EYRE & ELLISTON LTD T/A EGS,6212524,Revenue,1KVEM,Mechanical Stand Alone Works,380.48 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,15/04/2014,EYRE & ELLISTON LTD T/A EGS,6212526,Revenue,3KIMD,Other Stores Stock Account,"2,338.02 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,15/04/2014,EYRE & ELLISTON LTD T/A EGS,6212528,Revenue,3KIMD,Other Stores Stock Account,286.00 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,15/04/2014,EYRE & ELLISTON LTD T/A EGS,6212529,Revenue,3KIMD,Other Stores Stock Account,"1,150.96 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,15/04/2014,EYRE & ELLISTON LTD T/A EGS,6212529,Revenue,3KIMD,Other Stores Stock Account,954.44 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,29/04/2014,EYRE & ELLISTON LTD T/A EGS,6212498,Revenue,1KVEE,Electrical Stand Alone Works,555.20 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,16/04/2014,EYRE & ELLISTON LTD T/A EGS,6195658,Revenue,3KIMD,Other Stores Stock Account,"3,480.87 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,16/04/2014,EYRE & ELLISTON LTD T/A EGS,6212511,Revenue,1KVEE,Electrical Stand Alone Works,363.23 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/04/2014,EYRE & ELLISTON LTD T/A EGS,6213135,Revenue,3KIMD,Other Stores Stock Account,512.64 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/04/2014,EYRE & ELLISTON LTD T/A EGS,6213154,Revenue,3KIMD,Other Stores Stock Account,700.00 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/04/2014,EYRE & ELLISTON LTD T/A EGS,6213910,Revenue,1KVEE,Electrical Stand Alone Works,"1,414.80 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/04/2014,EYRE & ELLISTON LTD T/A EGS,6213134,Revenue,3KIMD,Other Stores Stock Account,384.00 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/04/2014,EYRE & ELLISTON LTD T/A EGS,6213135,Revenue,3KIMD,Other Stores Stock Account,27.20 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/04/2014,EYRE & ELLISTON LTD T/A EGS,6213137,Revenue,1KR1E,Response East,436.00 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/04/2014,EYRE & ELLISTON LTD T/A EGS,6213149,Revenue,1KR1W,Response West,292.06 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/04/2014,EYRE & ELLISTON LTD T/A EGS,6213154,Revenue,3KIMD,Other Stores Stock Account,44.00 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/04/2014,EYRE & ELLISTON LTD T/A EGS,6213158,Revenue,3KIMD,Other Stores Stock Account,"2,597.80 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,08/04/2014,EYRE & ELLISTON LTD T/A EGS,6192591,Revenue,1KVEM,Mechanical Stand Alone Works,943.60 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,28/04/2014,EYRE & ELLISTON LTD T/A EGS,6160152,Revenue,3KIMD,Other Stores Stock Account,354.46 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,28/04/2014,EYRE & ELLISTON LTD T/A EGS,6164575,Revenue,3KIMD,Other Stores Stock Account,662.76 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,28/04/2014,EYRE & ELLISTON LTD T/A EGS,6164579,Revenue,3KIMD,Other Stores Stock Account,"1,277.00 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,28/04/2014,EYRE & ELLISTON LTD T/A EGS,6165154,Revenue,3KIMD,Other Stores Stock Account,852.12 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,28/04/2014,EYRE & ELLISTON LTD T/A EGS,6166853,Revenue,3KIMD,Other Stores Stock Account,519.56 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,28/04/2014,EYRE & ELLISTON LTD T/A EGS,6175591,Revenue,3KIMD,Other Stores Stock Account,649.45 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,28/04/2014,EYRE & ELLISTON LTD T/A EGS,6211745,Revenue,3KIMD,Other Stores Stock Account,438.52 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,28/04/2014,EYRE & ELLISTON LTD T/A EGS,6211748,Revenue,3KIMD,Other Stores Stock Account,"1,096.30 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,11/04/2014,EYRE & ELLISTON LTD T/A EGS,6195534,Revenue,3KIMD,Other Stores Stock Account,633.56 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,04/04/2014,EYRE & ELLISTON LTD T/A EGS,6192598,Revenue,1KVEM,Mechanical Stand Alone Works,553.50 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,04/04/2014,EYRE & ELLISTON LTD T/A EGS,6192599,Revenue,1KVEE,Electrical Stand Alone Works,308.46 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,04/04/2014,EYRE & ELLISTON LTD T/A EGS,6192605,Revenue,1KVEE,Electrical Stand Alone Works,602.00 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,22/04/2014,EYRE & ELLISTON LTD T/A EGS,6213251,Revenue,3KIMD,Other Stores Stock Account,"4,114.40 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,11/04/2014,EYRE & ELLISTON LTD T/A EGS,6195534,Revenue,3KIMD,Other Stores Stock Account,63.12 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,17/04/2014,EYRE & ELLISTON LTD T/A EGS,6213906,Revenue,3KIMD,Other Stores Stock Account,8.56 
